id,name,seo_name,has_detailed_info,wines_count
1637,Besgano Bianco,besgano-bianco,false,8
1638,Bianca,bianca,false,323
1639,Biancolella,biancolella,false,177
1640,Biancone di Portoferraio,biancone-di-portoferraio,false,6
1641,Biancu Gentile,biancu-gentile,false,67
1642,Colobel,colobel,false,17
1643,Drnekusa,drnekusa,false,11
1644,Asprinio Bianco,asprinio-bianco,false,80
1645,Morellino,morellino,false,267
1657,Obaideh,obaideh,false,50
1665,Corinto Nero,corinto-nero,false,57
1666,Trollinger,trollinger,false,961
1667,Raisaine,raisaine,false,34
1668,Baladi,baladi,false,27
1669,Dabouki,dabouki,false,15
1670,Melon de Bourgogne,melon-de-bourgogne,false,1401
1671,Alibernet,alibernet,false,571
1672,Pigato,pigato,false,406
1673,Merwah,merwah,false,37
1674,Rischer Rubin,rischerrubin,false,3
1675,Maturana Tinto,maturana-tinto,false,81
1676,Tinta Molle,tinta-molle,false,3
1677,Sirica,sirica,false,17
1678,Vital,vital,false,251
1680,Tintilla de Rota,tintilia-de-rota,false,128
1681,Alicante Ganzin,alicante-ganzin,false,96
1682,Burgund,burgund,false,427
1683,Cramposie,cramposie,false,50
1684,Cadarca,cadarca,false,90
1685,Plavaie,plavaie,false,20
1686,Riesling Italico,riesling-italico,false,543
1687,Tinta Negra Mole,tinta-negra-mole,false,193
1688,Albarola,albarola,false,178
1689,Malvar,malvar,false,80
1690,Verdanel,verdanel,false,12
1691,Schwarzriesling,schwarzriesling,false,624
1692,Sciacarello,sciacarello,false,497
1693,Tinaktorogos,tinaktorogos,false,5
1694,Lagorthi,lagorthi,false,11
1695,Asproudes,asproudes,false,21
1696,Nera Dei Baisi,nera-dei-baisi,false,4
1697,Glera,glera,false,1319
1698,Vradiano,vradiano,false,13
1699,Mouhtaro,mouhtaro,false,14
1700,Sabbaghieh,sabbaghieh,false,3
1701,Pais,pais,false,113
1702,Mavrokoudoura,mavrokoudoura,false,4
1703,Moschato Spinas,moschato-spinas,false,8
1704,Souvignier Gris,souvignier-gris,false,20
1705,Goldtraminer,goldtraminer,false,1
1706,Chasselas Noir,chasselas-noir,false,4
1707,Blauer Gutedel,blauer-gutedel,false,0
1708,Gutedel,gutedel,false,61
1709,Servanin,servanin,false,1
1710,Garnacha Tintonera,garnacha-tintonera,false,77
1711,Neyret,neyret,false,2
1712,Premetta,premetta,false,1
1713,Johannisberg,johannisberg,false,98
1714,Bruñal,brunal,false,2
1715,Rossese,rossese,false,36
1716,Tinta Cão,tinta-cao,false,171
1717,Roobernet,roobernet,false,1
1718,Cagnulari,cagnulari,false,27
1719,Rolle,rolle,false,257
1720,Prunelard,prunelard,false,16
1721,Famoso,famoso,false,15
1722,Escanyavella,escanyavella,false,7
1723,Lefkada,lefkada,false,9
1724,Yiannoudi,yiannoudi,false,6
1725,Santameriana,santameriana,false,1
1726,Begleri,begleri,false,4
1727,Voudomato,voudomato,false,1
1728,Samtrot,samtrot,false,3
