Permit Number,Owner Name,Operating Name,Street,City,State,Zip,Zip4,County,Latitude,Longitude
CA-W-16504,Frank Z. Patassy,Patassy Vineyard,9280 Occidental Rd,Sebastopol,CA,95472,6490,Sonoma,,
CA-W-2815,"Meredith Vineyard Estate, Inc.",Meredith Vineyard Estate,2959 Highway 116 N,Sebastopol,CA,95472,0,Sonoma,,
CA-W-16301,Purple Wine Production Company,Sonoma Wine Company,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2612,Sonoma,,
CA-W-2545,"California Cider Co., Inc.",California Cider Company,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2612,Sonoma,,
CA-W-16364,The Littorai Wines, ,788 Gold Ridge Rd,Sebastopol,CA,95472,3934,Sonoma,,
CA-W-15770,Magito & Company Llc,Magito Wines,1365 Gravenstein Hwy S,Sebastopol,CA,95472,0,Sonoma,,
CA-W-1898,"Catherine-Elizabeth, Inc.", ,4707 Vine Hill Rd,Sebastopol,CA,95472,2236,Sonoma,,
CA-W-16349,"Kistler Vineyards, Llc",Kistler Vineyards,4707 Vine Hill Rd,Sebastopol,CA,95472,2236,Sonoma,,
CA-W-17588,Rubin Wines Llc, ,5220 Ross Rd,Sebastopol,CA,95472,2158,Sonoma,,
CA-W-16983,"Kris Moe Wines, Llc", ,4950 Ross Rd,Sebastopol,CA,95472,2117,Sonoma,,
CA-W-17299,"Norcal Winery & Distillery, Inc.",Norcal Winery,4950 Ross Rd,Sebastopol,CA,95472,2117,Sonoma,,
CA-W-15846,"Iron Horse Vineyards, A Limited Partnership, Ihv, Ltd., General Partner",Iron Horse Vineyards,9786 Ross Station Rd,Sebastopol,CA,95472,2137,Sonoma,,
CA-W-16852,"Sonoma Vineyards Acquisition, Llc",Russian River Vineyards,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2628,Sonoma,,
CA-W-15915,"La Czar Vineyard, Llc",La Czar Vineyard,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2628,Sonoma,,
CA-W-15644,"Trione Vineyards, Llc",Trione Vineyards,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2628,Sonoma,,
CA-W-1691,Lynn C. Fritz,Lynmar Winery,3651 Frei Rd,Sebastopol,CA,95472,2311,Sonoma,,
CA-W-16163,"Occidental Road Cellars, Llc",Occidental Road Cellars,2064 Gravenstein Hwy N,Sebastopol,CA,95472,0,Sonoma,,
CA-W-3449,"St. Helena Road Winery, Llc", ,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2628,Sonoma,,
CA-W-3017,"Greg & Greg, Inc.",Owl Ridge Wine Services,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2628,Sonoma,,
CA-W-3420,Goldridgepinot.Com Llc, ,2500 Gravenstein Hwy N,Sebastopol,CA,95472,6470,Sonoma,,
CA-W-16728,"Rsb Vineyards, Llc", ,2064 Gravenstein Hwy N,Sebastopol,CA,95472,9547,Sonoma,,
CA-W-17242,Melissa & Kenneth Moholt-Siebert,Ancient Oak Cellars,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2612,Sonoma,,
CA-W-17080,"American Winesecrets, Llc",Winesecrets,1365 Gravenstein Hwy S,Sebastopol,CA,95472,0,Sonoma,,
CA-W-15777,Burford Family Wines Llc,Burford Family Wines,1365 Gravenstein Hwy S,Sebastopol,CA,95472,0,Sonoma,,
CA-W-15991,"Grapecraft Wine Marketing, Limited Liability Company",Grapecraft Wines,1365 Gravenstein Hwy S,Sebastopol,CA,95472,0,Sonoma,,
CA-W-16899,Castelli Winery Llc,Castelli Winery,9760 Green Valley Rd,Sebastopol,CA,95472,9750,Sonoma,,
CA-W-17566,"Black Cordon Vineyard, Llc",Black Cordon Vineyards,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2630,Sonoma,,
CA-W-15345,Ahnfeldt Wines Llc,Ahnfeldt,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2631,Sonoma,,
CA-W-17062,"Dutton-Goldfield Winery, Llc", ,3100 Gravenstein Hwy N,Sebastopol,CA,95472,2318,Sonoma,,
CA-W-17199,Amelle Wines Llc,Ammelle Wines,1300 Montgomery Rd,Sebastopol,CA,95472,3031,Sonoma,,
CA-W-17271,Three Monkeys Wine Llc,Three Monkeys Wine,1300 Montgomery Rd,Sebastopol,CA,95472,3031,Sonoma,,
CA-W-16664,"Keefer Ranch Wines, Llc",Keefer Ranch,1300 Montgomery Rd,Sebastopol,CA,95472,3031,Sonoma,,
CA-W-16820,Fourth Estate Wines Llc,Fourth Estate,1300 Montgomery Rd,Sebastopol,CA,95472,3031,Sonoma,,
CA-W-3192,"Freeman Family Winery, Llc",Freeman Family Winery,1300 Montgomery Rd,Sebastopol,CA,95472,3031,Sonoma,,
CA-W-16359,"Paul Hobbs Winery, Lp Paul Hobbs Winery Inc., Gp",Paul Hobbs Winery,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2631,Sonoma,,
CA-W-1021,Thomas Dehlinger,Dehlinger Winery,4101 Vine Hill Rd,Sebastopol,CA,95472,0,Sonoma,,
CA-W-3193,"Oldkb, Llc", ,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2631,Sonoma,,
CA-W-17093,"Kb Wines, Llc", ,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2631,Sonoma,,
CA-W-2849,Peters Family Winery, ,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2612,Sonoma,,
CA-W-3573,"Ricci Carneros Wines, Inc.",Ricci Wines,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2612,Sonoma,,
CA-W-3213,"Dunah Winery, Llc",Dunah Winery,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2612,Sonoma,,
CA-W-16843,James Family Cellars Llc,James Family Cellars,8757 Green Valley Rd,Sebastopol,CA,95472,2259,Sonoma,,
CA-W-16503,"Nickel & Nickel Vineyards, Llc",Enroute Winery,8757 Green Valley Rd,Sebastopol,CA,95472,2259,Sonoma,,
CA-W-2895,"Sebastopol Vineyards & Winery, Corp.",Dutton Estate Winery,8757 Green Valley Rd,Sebastopol,CA,95472,2259,Sonoma,,
CA-W-17215,Stomping Girl Wines Llc,Stomping Girl Wines,2064 Gravenstein Hwy N,Sebastopol,CA,95472,0,Sonoma,,
CA-W-2679,"Paul Hobbs Winery, Lp. Paul Hobbs Winery, Inc General Partner",Paul Hobbs Winery,3355 Gravenstein Hwy N,Sebastopol,CA,95472,2327,Sonoma,,
CA-W-17032,"California Winery Properties, Llc",California Winery Properties,3637 Frei Rd,Sebastopol,CA,95472,0,Sonoma,,
CA-W-3061,Robert Hunter Appleby,Atascadero Creek Winery,4114 Ross Rd,Sebastopol,CA,95472,2412,Sonoma,,
CA-W-2765,Denise M. Hubbard & Kirk W. Hubbard,Wesmar Winery,2062 Gravenstein Hwy N,Sebastopol,CA,95472,2662,Sonoma,,
CA-W-17283,Berridge Wine Company Llc,Berridge Wine Company,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2628,Sonoma,,
CA-W-17308,"Sweetwater Ranch, Llc",Landy Cellars,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2612,Sonoma,,
CA-W-16395,"Taft Street, Inc.",Taft Street Winery,2030 Barlow Ln,Sebastopol,CA,95472,2555,Sonoma,,
CA-W-16084,"Tremani Vineyards, Llc",Tremani Vineyards,2030 Barlow Ln,Sebastopol,CA,95472,2555,Sonoma,,
CA-W-3379,"Cohen Wine, Llc",Moondance Cellars,4901 Blank Rd,Sebastopol,CA,95472,6207,Sonoma,,
CA-W-16235,Adrian Fog Winery,Adrian Fog Winery,2064 Gravenstein Hwy,Sebastopol,CA,95472,2630,Sonoma,,
CA-W-3243,Hunter Wine Cellars Llc,Hunter Wine Cellars,2064 116 Hwy N,Sebastopol,CA,95472,0,Sonoma,,
CA-W-15216,"Owl Ridge, Inc.",Owl Ridge Wines,2064 Gravenstein Hwy N,Sebastopol,CA,95472,0,Sonoma,,
CA-W-1901,Marimar Torres Estate Corporation,Marimar Torres Estate,11400 Graton Rd,Sebastopol,CA,95472,8901,Sonoma,,
CA-W-15233,"Willowbrook Cellars, Llc",Willowbrook Wines,2064 Gravenstein Hwy N,Sebastopol,CA,95472,2628,Sonoma,,
CA-W-3649,"Red Car Wine Company, Llc", ,8400 Graton Rd,Sebastopol,CA,95472,0,Sonoma,,
CA-W-2074,Eberlina,California Wine Negociants,4114 Ross Rd,Sebastopol,CA,95472,2412,Sonoma,,
CA-W-16531,"Lennox Vineyards, Llc",Lennox Vineyards,691 Ferguson Rd,Sebastopol,CA,95472,9637,Sonoma,,
CA-W-3359,"Rivers Edge, Llc",Londer Vineyards,2064 Gravenstein Hwy,Sebastopol,CA,95472,0,Sonoma,,
CA-W-16774,Richard Michael Mckeon And Catherine Lynette Mckeon,Mckeon Family Winery,3280 Harrison Grade Rd,Sebastopol,CA,95472,9761,Sonoma,,
CA-W-15876,"Bradkin Vineyards, L.L.C.", ,4950 Ross Rd,Sebastopol,CA,95472,2117,Sonoma,,
CA-W-2745,"Svp Winery, Llc",Svp Winery,111 Clark Rd,Shandon,CA,93461,0,San Luis Obispo,,
CA-W-15571,"Aron Hill Vineyards, Inc",Aron Hill Vineyards,111 Clark Rd,Shandon,CA,93461,0,San Luis Obispo,,
CA-W-15309,"Row Eleven Wine, Co., Llc", ,111 Clark Rd,Shandon,CA,93461,1,San Luis Obispo,,
CA-W-20096,"Solana Cellars, Inc.",Solana Cellars,111 Clark Rd,Shandon,CA,93461,0,San Luis Obispo,,
CA-W-2996,"Star Canyon, Llc",Calaveras Creek Winery,300 Star Canyon Trl,Sheep Ranch,CA,94702,0,Calaveras,,
CA-W-3042,"Chevalier Winery, Inc.",Chevalier Winery,5720 French Creek Rd,Shingle Springs,CA,95682,9723,El Dorado,,
CA-W-2149,William L. Thompson And Janneke Thompson (SOLE Proprietor),Thompson's Mining Camp Winery,4801 Rock Barn Rd,Shingle Springs,CA,95682,9496,El Dorado,,
CA-W-16977,Chateau Davell Winery,Chateau Davell Winery,5360 Big Canyon Rd,Shingle Springs,CA,95682,7200,El Dorado,,
CA-W-20037,Cielo Vineyards & Winery Llc,Cielo Estate,3046 Ponderosa Rd,Shingle Springs,CA,95682,9455,El Dorado,,
CA-W-16569,"Anselmo Vineyards, Llc",Anselmo Vineyards,28740 Inwood Rd,Shingletown,CA,96088,9688,Shasta,,
CA-W-3025,Michael S. & Deanne K. Boehlert,Lassen Peak Winery,7878 Oak Ln,Shingletown,CA,96088,9616,Shasta,,
CA-W-16220,"Giracci Vineyards & Farms, Inc.",Giracci Vineyards & Farms,16162 Jackson Ranch Rd,Silverado,CA,92676,9706,Orange,,
CA-W-16976,Adam C. Carruth,Carruth Cellars,320 S Cedros Ave,Solana Beach,CA,92075,1919,San Diego,,
CA-W-3556,"Sheppard Wines, Llc", ,38060 Paraiso Springs Rd,Soledad,CA,93960,0,Monterey,,
CA-W-15826,"Ventana Vintners, Llc",Ventana Vineyards,38740 Los Coches Rd,Soledad,CA,93960,0,Monterey,,
CA-W-1716,Richard & Claudia Smith Trustee Of The Richard R. Smith Family Trust,Paraiso Springs Vineyards,38060 Paraiso Springs Rd,Soledad,CA,93960,9517,Monterey,,
CA-W-2131,"Franciscan Vineyards, Inc.",Estancia Estates,980 Bryant Canyon,Soledad,CA,93960,0,Monterey,,
CA-W-16261,"Boekenoogen Winery, Llc",Boekenoogen,33520 Fairview Rd,Soledad,CA,93960,0,Monterey,,
CA-W-1516,Smith & Hook Winery, ,37700 Foothill Rd,Soledad,CA,93960,9620,Monterey,,
CA-W-16596,Manzoni Estate Vineyard Llc,Manzoni Estate Vineyard,30981 River Rd,Soledad,CA,93960,9691,Monterey,,
CA-W-530,Diageo Chateau & Estate Wines Company,Chalone Vineyard,32020 Stonewall Canyon Rd,Soledad,CA,93960,0,Monterey,,
CA-W-2353,Golden State Vintners, ,1777 Metz Rd,Soledad,CA,93960,2805,Monterey,,
CA-W-2503,John P. Clark And Kelley B. Clark,Brophy Clark Cellars,1777 Metz Rd,Soledad,CA,93960,2805,Monterey,,
CA-W-17223,Chualar Canyon Winery Llc,Chualar Canyon Winery,35801 Foothill Rd,Soledad,CA,93960,1111,Monterey,,
CA-W-17343,"Pierce Ranch Vineyards, Llc",Pierce Ranch Vineyards,35801 Foothill Rd,Soledad,CA,93960,9533,Monterey,,
CA-W-2176,"San Saba Vineyards, Inc.",Wrath Wines,35801 Foothill Rd,Soledad,CA,93960,9533,Monterey,,
CA-W-15755,"Blue Cellars, Llc",Blue Cellars,35801 Foothill Rd,Soledad,CA,93960,9533,Monterey,,
CA-W-2041,Monterey Wine And Produce Corporation,A Taste Of Monterey,38060 Paraiso Springs Rd,Soledad,CA,93960,9517,Monterey,,
CA-W-2477,"Jackson Family Wines, Inc.",Kendall-Jackson .,37300 Doud Rd,Soledad,CA,93960,0,Monterey,,
CA-W-2331,"Foley Estates Vineyard And Winery, Llc", ,1711 Alamo Pintado Rd,Solvang,CA,93463,9712,Santa Barbara,,
CA-W-16111,"Rideau Vineyard, L.P., Rideau Vineyard, Llc, Gp",Rideau Vineyard,1562 Alamo Pintado Rd,Solvang,CA,93463,9756,Santa Barbara,,
CA-W-2416,Roger L. Wisted,Blackjack Ranch Vineyards & Winery,2205 Alamo Pintado Rd,Solvang,CA,93463,9747,Santa Barbara,,
CA-W-15108,"Harrison Clarke Winery, Ltd",Harrison Clarke Winery,2825 Tapadero Rd,Solvang,CA,93463,0,Santa Barbara,,
CA-W-15039,"Carhartt Vineyard, Inc.",Carhartt Vineyard,1691 Alamo Pintado Rd,Solvang,CA,93463,9755,Santa Barbara,,
CA-W-15225,Shoestring Vineyard And Winery Llc,Shoestring Vineyard And Winery,800 E Highway 246,Solvang,CA,93463,0,Santa Barbara,,
CA-W-1644,"Buttonwood Farm Winery, Inc",Buttonwood Farm,1500 Alamo Pintado Rd,Solvang,CA,93463,9756,Santa Barbara,,
CA-W-2147,Kangaru Enterprises Llc,Rusack Vineyards,1825 Ballard Canyon Rd,Solvang,CA,93463,9766,Santa Barbara,,
CA-W-20397,"Chumash Cellars, Llc", ,1562 Alamo Pintado Rd,Solvang,CA,93463,9756,Santa Barbara,,
CA-W-3414,"Bechard Vineyard & Winery, Llc", ,4244 Rooster Ct,Somerset,CA,95684,0,El Dorado,,
CA-W-16886,"Gordon F. Pack And Christine A. Pack, Trustees Of The Pack Family Trust",Gwinllan Estate,7060 Fairplay Rd,Somerset,CA,95684,9535,El Dorado,,
CA-W-1910,John Scott Miller & Pamela Sue Miller,Single Leaf Vineyards & Winery,7480 Fairplay Rd,Somerset,CA,95684,9539,El Dorado,,
CA-W-15722,Rossi-Medich Llc,Saluti Cellars,7505 Grizzly Flat Rd,Somerset,CA,95684,0,El Dorado,,
CA-W-3317,Wayne & Barbara Procissi,Procissi Cellar,7505 Grizzly Flat Rd,Somerset,CA,95684,0,El Dorado,,
CA-W-2639,Robert R. Lajoie & Mireille B. Lajoie,Chalet Fleur-De-Lys,7696 Perry Creek Rd,Somerset,CA,95684,9531,El Dorado,,
CA-W-3160,"Latcham Granite, Inc.",Granite Springs Winery,5050 Granite Springs Rd,Somerset,CA,95684,0,El Dorado,,
CA-W-16059,Win Win Incorporated,Mount Aukum Winery,6781 Tower Rd,Somerset,CA,95684,0,El Dorado,,
CA-W-15992,Nine Oaks Vineyard, ,6261 Brinkwood Ln,Somerset,CA,95684,9213,El Dorado,,
CA-W-15838,James T. & Alanna S. Taff,Windwalker Winery,7360 Perry Creek Rd,Somerset,CA,95684,9207,El Dorado,,
CA-W-3159,"Latcham Granite, Inc.",Latcham Vineyards,2860 Omo Ranch Rd,Somerset,CA,95684,9204,El Dorado,,
CA-W-15881,"Toogood Estate Winery, Inc.",Toogood Estate Winery,7280 Fairplay Rd,Somerset,CA,95684,9537,El Dorado,,
CA-W-3011,"Cantiga Wineworks, Llc",Cantiga Wineworks,5980 Meyers Ln,Somerset,CA,95684,0,El Dorado,,
CA-W-17532,"Rugiada Winery, Llc",Rugiada Winery,7351 Fairplay Rd,Somerset,CA,95684,0,El Dorado,,
CA-W-15843,Gdp Group Inc.,Shadow Ranch,7050 Fairplay Rd,Somerset,CA,95684,9535,El Dorado,,
CA-W-2476,Robert Van Der Vijver & Shannon N. Van Vijver,Van Der Vijver Estates,7451 Fairplay Rd,Somerset,CA,95684,9539,El Dorado,,
CA-W-16309,Henry Beckmeyer & Caroline Hoel,La Clarine Farm,7721 Snowbird Ln,Somerset,CA,95684,0,El Dorado,,
CA-W-3409,"Busby Vineyard & Winery, Llc",Busby Vineyard & Winery,6375 Grizzly Flat Rd,Somerset,CA,95684,9606,El Dorado,,
CA-W-20371,"All Qa Products, Llc",Whisperhill Vineyard,3000 Gopher Hole Rd,Somerset,CA,95684,0,El Dorado,,
CA-W-20159,Palissandro Llc,Palissandro Vineyards And Winery,7449 Fairplay Rd,Somerset,CA,95684,9539,El Dorado,,
CA-W-20315,"Hamel Family Wines, Llc",Hamel Family Wines,21692 E Eighth St,Sonoma,CA,95476,2802,Sonoma,,
CA-W-20208,Blue Nomad Wine Company Llc, ,2000 Denmark St,Sonoma,CA,95476,9615,Sonoma,,
CA-W-20310,The Vini Llc,The Vini,4202 Stage Gulch Rd,Sonoma,CA,95476,9739,Sonoma,,
CA-W-20315,"Hamel Family Wines, Llc",Hamel Family Wines,21692 E Eighth St,Sonoma,CA,95476,2802,Sonoma,,
CA-W-20088,"Lion Nathan Usa, Inc.",Macrostie Winery,21481 8th St St E,Sonoma,CA,95476,9292,Sonoma,,
CA-W-20216,"Telli Wine Company, Llc",Telli Wine Company,21684 8th St E,Sonoma,CA,95476,2816,Sonoma,,
CA-W-20303,"Bin To Bottle, Llc",Ramal Estate Winery,27000 Ramal Rd,Sonoma,CA,95476,9791,Sonoma,,
CA-W-20113,Gbf Enterprises Llc,Wayne Gretzky Estates,355 Fourth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-20245,Aaron Michael Inman & Jesse Robert Inman,Romililly Wines,21684 8th St E,Sonoma,CA,95476,2816,Us,,
CA-W-2362,Fred S. Favero,Favero Vineyards,3939 Lovall Valley Rd,Sonoma,CA,95476,4881,Sonoma,,
CA-W-3324,"Green Family Winery, Llc.",Paint Horse Ranch,16510 Arnold Dr,Sonoma,CA,95476,3252,Sonoma,,
CA-W-17440,"Gmic Vineyards, Llc",Hanzell Vineyards,18596 Lomita Ave,Sonoma,CA,95476,4619,Sonoma,,
CA-W-16551,"Berthoud Winery, Inc.",Berthoud Winery,1265 Craig Ave,Sonoma,CA,95476,4037,Sonoma,,
CA-W-1856,"Hunter Farms, Inc.", ,15655 Arnold Dr,Sonoma,CA,95476,3203,Sonoma,,
CA-W-15420,Kamen Wines Llc,Rmk Wines,21692 Eight St E,Sonoma,CA,95476,9795,Sonoma,,
CA-WS-15034,Mahmoud Ghazanfarpour,Gazzi Sonoma Cote D'or,3001 Sears Point Rd,Sonoma,CA,95476,9757,Sonoma,,
CA-W-15923,Talisman Wines Llc,Talisman,21684 Eighth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-2983,"Petroni Vineyards, Llc",Petroni Vineyards,990 Cavedale Rd,Sonoma,CA,95476,3045,Sonoma,,
CA-W-17540,"Wheeler Winery, Inc.", ,18000 Old Winery Rd,Sonoma,CA,95476,4840,Sonoma,,
CA-W-15477,"Stone Edge Winery, Llc",Stone Edge Winery,21692 Eighth St E,Sonoma,CA,95476,2803,Sonoma,,
CA-W-15321,Steve Noble Ledson,Ledson Vineyards And Winery,21692 Eighth St E,Sonoma,CA,95476,9795,Sonoma,,
CA-W-15558,"Sweazey Winery Investment, Llc",Anaba Wines,21692 8th St E,Sonoma,CA,95476,2804,Sonoma,,
CA-W-16586,Bedrock Wine Company L.L.C.,Bedrock Wine Company,21684 E 8th Street,Sonoma,CA,95476,0,Sonoma,,
CA-W-16513,"Obsidian Ridge Wine Company, Llc", ,21684 E 8th St,Sonoma,CA,95476,2816,Sonoma,,
CA-W-16501,"Molnar Family Vineyards, Llc",Molnar Family Vineyards,21684 E 8th St,Sonoma,CA,95476,2816,Sonoma,,
CA-W-16658,"The Caton Wine Organization, Llc",Ty Caton Vineyards,21684 Eighth St E,Sonoma,CA,95476,1111,Sonoma,,
CA-W-2606,"Starry Night Winery, Llc", ,4202 Stage Gulch Rd,Sonoma,CA,95476,0,Sonoma,,
CA-W-17350,"California Winery Properties, Llc",California Winery Properties,4202 Stage Gulch Rd,Sonoma,CA,95476,0,Sonoma,,
CA-W-1978,Diageo Chateau & Estate Wines Company,Diageo Chateau & Estate Wines,,Sonoma,CA,95476,0,Sonoma,,
CA-W-16830,George Mckelvy Carr,Bump Wine Cellars,21684 8th St E,Sonoma,CA,95476,2815,Sonoma,,
CA-W-17070,"Vhmt Enterprises, Llc",Victor Hill Wines,21481 8th St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-3265,"Franciscan Vineyards, Inc.",Ravenswood Winery,18701 Gehricke Rd,Sonoma,CA,95476,4710,Sonoma,,
CA-W-15058,Jaguar Properties Corporation,Groskopf Warehouse & Logistics,20580 Eight Street East,Sonoma,CA,95476,9590,Sonoma,,
CA-W-15907,"Jacuzzi Family Vineyards, Llc",Jacuzzi Family Vineyards,24724 Arnold Dr,Sonoma,CA,95476,0,Sonoma,,
CA-W-15293,"Enkidu Wine, Llc",Enkidu Wine,21684 Eighth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-17333,"Rowland Tebb Wines, Llc", ,21684 8th St,Sonoma,CA,95476,0,Sonoma,,
CA-W-15395,Three Sticks Llc,Three Sticks,21692 8th St E,Sonoma,CA,95476,9795,Sonoma,,
CA-W-16141,Peter Mauel,Peter Cellars,21708 Broadway,Sonoma,CA,95476,0,Sonoma,,
CA-W-17145,"Vintage Wine Estates, Inc.",Vintage Wine Estates,21684 8th St E,Sonoma,CA,95476,2817,Sonoma,,
CA-W-17493,"Foley Family Wines, Inc.",Sebastiani Vineyards,389 E Fourth St,Sonoma,CA,95476,0,Sonoma,,
CA-W-15529,Diageo Chateau & Estate Wines Company,Cdc,,Sonoma,CA,95476,0,Sonoma,,
CA-W-2299,"Patz & Hall Wine Co., Inc.", ,21684 Eighth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-17382,"Refuge Wines, Inc.",Refuge Wines,4202 Stage Gulch Rd,Sonoma,CA,95476,9739,Sonoma,,
CA-W-16075,"Canihan Wines, Llc",Canihan Family Cellars,21684 Eighth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-2930,Vineburg Llc,Gundlach Bundschu Winery,2000 Denmark St,Sonoma,CA,95476,9615,Sonoma,,
CA-W-15115,"Chandelle Of Sonoma, Inc.", ,18970 Olive Ave,Sonoma,CA,95476,5231,Sonoma,,
CA-W-3448,"Charles F. Mara, Inc.",Maramonte Wines,21481 Eighth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-15873,Schug Winery Llc,Schug Winery,602 Bonneau Rd,Sonoma,CA,95476,9749,Sonoma,,
CA-W-15360,"360 Viansa, Llc",Viansa Winery,25200 Arnold Dr,Sonoma,CA,95476,0,Sonoma,,
CA-W-2599,Elizabeth & Joseph Leveroni And Patricia Stornetta,Leveroni Vineyards,601 Leveroni Rd,Sonoma,CA,95476,7815,Sonoma,,
CA-W-16287,Peter Mathis,Mathis Wine,21684 8th St E,Sonoma,CA,95476,2816,Sonoma,,
CA-W-3007,"Nicholson Ranch, Llc",Nicholson Ranch,4200 Napa Rd,Sonoma,CA,95476,0,Sonoma,,
CA-W-17473,Steve Noble Ledson,1911 Winery And Vineyards,21692 8th St E,Sonoma,CA,95476,2803,Sonoma,,
CA-W-3053,"Ceja Vineyards, Inc.",Ceja Vineyards,2475 Fremont Dr E,Sonoma,CA,95476,9544,Sonoma,,
CA-W-15415,Girard Winery Llc,Girard Winery,21684 E 8th St,Sonoma,CA,95476,0,Sonoma,,
CA-W-17301,Aver Family Vineyards Llc, ,389 4th St,Sonoma,CA,95476,0,Sonoma,,
CA-W-20143,"Armando Ceja Family Winery, Inc.",Armando Ceja Family Winery,2475 Fremont Dr,Sonoma,CA,65476,9544,Sonoma,,
CA-W-1407,"Freixenet Sonoma Caves, Inc.",Gloria Ferrer Caves,23555 Arnold Dr,Sonoma,CA,95476,9285,Sonoma,,
CA-W-1373,"Cline Cellars, Inc.",Cline Cellars,24737 Arnold Dr,Sonoma,CA,95476,9216,Sonoma,,
CA-W-16381,"Parmelee-Hill Wines, Llc",Parmelee-Hill Wines,21692 Eighth St E,Sonoma,CA,95476,2804,Sonoma,,
CA-W-2361,Nicholas F. Greben,Grebennikoff Vineyards,18470 Carriger Rd,Sonoma,CA,95476,4030,Sonoma,,
CA-W-17010,Robledo Family Winery Inc,Robledo Family Winery,21684 8th St E,Sonoma,CA,95476,2816,Sonoma,,
CA-W-17284,"Alta Vista Vineyards, Llc",Mulas Family Vineyards,21481 8th St E,Sonoma,CA,95476,9292,Sonoma,,
CA-W-2633,"Tantalus Cellars, Inc.", ,19320 Orange Ave,Sonoma,CA,95476,6216,Sonoma,,
CA-W-16173,Bedrock Wine Company L.L.C.,Bedrock Wine Company,19320 Orange Ave,Sonoma,CA,95476,6216,Sonoma,,
CA-W-17258,"Thorn Hill Vineyards, Inc.",Thorn Hill Vineyards,21684 Eighth St E,Sonoma,CA,95476,2815,Sonoma,,
CA-W-16862,"Bonneau Wines, Llc",Bonneau Wines,21684 Eighth St E,Sonoma,CA,95476,2816,Sonoma,,
CA-W-17485,"Momtazee Estate, Llc", ,1700 Moon Mountain Rd,Sonoma,CA,95476,3022,Sonoma,,
CA-W-17008,Robledo Family Winery Inc,Robledo Family Winery,21903 Bonness Rd,Sonoma,CA,95476,9234,Sonoma,,
CA-W-16133,"Ladd Cellars, Llc",Ladd Cellars,21684 8th St E,Sonoma,CA,95476,2815,Sonoma,,
CA-W-16074,Bucklin Llc,Bucklin,21684 8th St E,Sonoma,CA,95476,2815,Sonoma,,
CA-W-15318,"Aspect Wines, Llc", ,389 4th St E,Sonoma,CA,95476,5717,Sonoma,,
CA-W-15505,"South Bay Wine Group, Llc",Castle Rock Winery,389 4th St E,Sonoma,CA,95476,5717,Sonoma,,
CA-W-16822,Verotto Llc,Verotto,21684 Eighth St E,Sonoma,CA,95476,2815,Sonoma,,
CA-W-16769,"Aka Wines, Llc",Scribe Winery,21684 Eighth St E,Sonoma,CA,95476,2815,Sonoma,,
CA-W-16498,"Napa-Sonoma Vineyard Group, Inc.",Napa-Sonoma Vineyard Grolup,21684 Eighth St E,Sonoma,CA,95476,2815,Sonoma,,
CA-W-15882,"The Caton Wine Organization, Llc",Ty Caton Vineyards,21684 Eighth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-17290,"Interpangea, Llc", ,21481 8th St E,Sonoma,CA,95476,9292,Sonoma,,
CA-W-3228,"Las Madronas Vineyards, Llc",Las Madronas Winery,2190 Thornsberry Rd,Sonoma,CA,95476,4888,Sonoma,,
CA-W-15366,"Generations Of Sonoma, Llc",Generations Of Sonoma Winery,21481 Eighth St E,Sonoma,CA,95476,0,Sonoma,,
CA-W-15947,Amapola Creek Vineyards And Winery,Amapola Creek,392 London Way,Sonoma,CA,95476,3048,Sonoma,,
CA-W-969,"Richardson Vineyards, Gp",Richardson Vineyards,2711 Knob Hill Rd,Sonoma,CA,95476,9560,Sonoma,,
CA-W-2889,Jeffery E. Gaffner & Terisa Y. Gallo-Gaffner,Saxon Brown,60 Aureo Ct,Sonoma,CA,95476,0,Sonoma,,
CA-W-2853,Sangiacomo Generations Lp, ,21415 Broadway,Sonoma,CA,95476,8203,Sonoma,,
CA-W-17504,"Plata Wine Partners, Llc", ,21684 8th St E,Sonoma,CA,95476,2817,Sonoma,,
